Order_ID,Order_Date,Customer_ID,Store_ID,Employee_ID,Order_Status,Gross_Amount,Discount_Amount,Tax_Amount,Net_Amount
1116,2026-06-30 12:12:59,371,6,66,Completed,172821.14,0.0,31107.81,203928.95
1117,2026-06-22 18:12:27,374,4,4,Completed,136635.68,4769.61,23735.89,155601.96
1118,2026-03-09 16:41:56,107,9,9,Completed,173117.94,0.0,31161.23,204279.17
1119,2026-05-12 11:48:50,155,13,73,Completed,156854.49,0.0,28233.81,185088.3
1120,2026-06-14 21:35:43,52,2,47,Completed,50947.89,0.0,9170.62,60118.51
1121,2026-06-01 09:36:42,269,3,33,Completed,55420.51,0.0,9975.69,65396.2
1122,2026-04-24 15:08:01,69,3,78,Completed,76992.97,0.0,13858.73,90851.7
1123,2025-09-24 20:24:53,303,4,34,Completed,10958.09,0.0,1972.46,12930.55
1124,2025-10-24 20:42:36,415,12,12,Completed,183164.3,0.0,32969.57,216133.87
1125,2026-06-06 09:49:06,66,13,73,Completed,96666.08,0.0,17399.89,114065.97
1126,2026-06-22 12:27:59,233,2,32,Completed,130746.82,0.0,23534.43,154281.25
1127,2026-03-09 13:48:59,168,9,39,Completed,385301.81,0.0,69354.33,454656.14
1128,2024-11-27 20:49:09,434,1,31,Pending,317533.98,0.0,57156.12,374690.1
1129,2026-01-27 10:23:39,247,15,15,Completed,64005.28,0.0,11520.95,75526.23
1130,2025-01-19 09:10:38,119,9,54,Completed,171595.7,0.0,30887.23,202482.93
1131,2026-02-12 15:55:37,227,12,12,Pending,63589.5,9328.04,9767.06,64028.52
1132,2026-05-30 17:41:57,117,3,18,Completed,194247.24,0.0,34964.5,229211.74
1133,2026-06-26 19:00:14,164,5,5,Completed,215718.91,0.0,38829.4,254548.31
1134,2026-05-08 09:07:01,444,5,5,Completed,373976.32,0.0,67315.74,441292.06
1135,2026-06-14 18:58:49,465,15,75,Returned,58849.28,0.0,10592.87,69442.15
1136,2026-05-30 14:28:37,189,7,52,Returned,177966.53,13906.45,29530.81,193590.89
1137,2026-06-14 11:15:16,179,6,51,Completed,44338.32,0.0,7980.9,52319.22
1138,2025-08-25 15:00:07,55,3,33,Pending,38757.35,0.0,6976.32,45733.67
1139,2026-06-26 21:32:07,31,13,13,Pending,397047.67,40314.4,64211.99,420945.26
1140,2026-06-10 12:06:28,14,13,58,Completed,105694.19,0.0,19024.95,124719.14
1141,2026-06-19 15:33:02,391,2,62,Completed,68580.0,0.0,12344.4,80924.4
1142,2026-06-28 10:09:37,265,2,47,Pending,212721.96,2616.1,37819.05,247924.91
1143,2026-06-15 16:05:12,369,2,47,Completed,266223.35,0.0,47920.2,314143.55
1144,2025-11-20 09:29:45,210,8,8,Completed,49485.0,0.0,8907.3,58392.3
1145,2025-09-16 17:17:31,41,1,31,Completed,97456.92,0.0,17542.25,114999.17
1146,2026-06-02 20:12:01,411,7,7,Pending,252387.34,18058.57,42179.18,276507.95
1147,2025-12-12 17:43:22,223,3,33,Completed,152260.85,2175.95,27015.28,177100.18
1148,2026-06-11 16:01:13,361,7,67,Completed,117499.72,0.0,21149.95,138649.67
1149,2026-06-27 21:55:49,3,6,21,Completed,128188.65,0.0,23073.96,151262.61
1150,2024-12-03 15:56:25,207,3,63,Completed,372560.93,11439.3,65001.89,426123.52
1151,2026-06-16 17:15:53,77,2,47,Returned,78978.91,0.0,14216.2,93195.11
1152,2025-08-02 09:17:25,438,8,8,Completed,200080.39,0.0,36014.47,236094.86
1153,2026-06-26 18:01:48,52,5,35,Completed,212122.97,0.0,38182.13,250305.1
1154,2026-06-04 16:42:29,60,1,46,Completed,425334.84,32595.2,70693.14,463432.78
1155,2026-05-28 19:16:37,130,1,1,Completed,144561.72,0.0,26021.11,170582.83
1156,2026-06-21 21:44:54,394,9,9,Completed,72236.68,0.0,13002.6,85239.28
1157,2026-04-07 14:15:42,357,5,50,Returned,600556.05,0.0,108100.09,708656.14
1158,2026-06-02 13:39:38,34,6,21,Completed,339935.24,0.0,61188.34,401123.58
1159,2026-05-24 15:50:38,414,10,55,Completed,84819.83,10139.12,13442.53,88123.24
1160,2026-04-12 10:12:29,253,11,11,Completed,267320.96,27897.73,43096.18,282519.41
1161,2026-06-26 18:35:47,351,2,62,Completed,245955.79,31451.38,38610.79,253115.2
1162,2024-08-02 11:13:31,211,15,75,Completed,456829.11,0.0,82229.24,539058.35
1163,2026-05-05 13:15:14,26,8,23,Completed,416312.15,0.0,74936.19,491248.34
1164,2026-06-06 12:47:44,391,6,66,Cancelled,303879.68,0.0,54698.34,358578.02
1165,2026-03-24 18:28:51,343,10,55,Pending,34460.5,0.0,6202.89,40663.39
1166,2025-06-07 15:54:42,365,14,59,Completed,286583.83,0.0,51585.09,338168.92
1167,2026-04-06 16:52:57,110,8,8,Completed,399666.81,0.0,71940.03,471606.84
1168,2026-06-27 09:53:10,88,2,2,Completed,194654.88,0.0,35037.88,229692.76
1169,2026-06-16 13:06:54,338,1,76,Cancelled,206146.23,0.0,37106.32,243252.55
1170,2026-06-02 14:43:44,480,9,9,Completed,129212.46,0.0,23258.24,152470.7
1171,2026-05-25 10:05:28,293,9,54,Cancelled,176985.93,0.0,31857.47,208843.4
1172,2026-04-24 19:37:18,375,14,74,Returned,254141.62,0.0,45745.49,299887.11
1173,2026-06-19 15:57:16,261,1,1,Completed,363735.89,24185.38,61119.09,400669.6
1174,2025-11-26 14:33:32,71,3,3,Completed,28322.69,0.0,5098.08,33420.77
1175,2026-03-07 14:28:59,120,10,70,Pending,141735.38,10077.22,23698.47,155356.63
1176,2026-06-11 17:02:26,89,1,1,Completed,232031.71,15711.09,38937.71,255258.33
1177,2026-06-23 11:53:12,243,11,11,Completed,182742.44,0.0,32893.64,215636.08
1178,2026-05-28 10:48:41,44,5,50,Completed,78988.82,10145.2,12391.85,81235.47
1179,2026-05-26 19:52:37,479,3,78,Completed,525408.59,63515.89,83140.69,545033.39
1180,2026-06-06 17:09:29,85,10,70,Completed,194483.33,0.0,35007.0,229490.33
1181,2026-06-29 09:17:02,201,10,70,Completed,31277.82,0.0,5630.01,36907.83
1182,2025-11-16 21:05:50,118,12,12,Completed,79944.39,0.0,14389.99,94334.38
1183,2026-06-02 16:57:35,58,6,66,Completed,210238.42,28802.34,32658.49,214094.57
1184,2026-05-13 21:44:35,91,8,23,Returned,40444.04,0.0,7279.93,47723.97
1185,2026-01-04 10:49:59,171,12,57,Completed,60777.43,0.0,10939.94,71717.37
1186,2026-06-17 19:25:11,409,14,74,Completed,97872.67,0.0,17617.08,115489.75
1187,2025-08-29 18:24:24,24,15,75,Returned,167160.83,0.0,30088.95,197249.78
1188,2026-06-21 09:17:28,369,5,50,Completed,230738.38,0.0,41532.91,272271.29
1189,2026-06-14 11:35:21,78,2,62,Completed,505040.87,0.0,90907.36,595948.23
1190,2025-12-09 21:15:52,73,3,33,Completed,205968.8,0.0,37074.38,243043.18
1191,2025-08-03 17:36:50,141,9,24,Returned,204230.53,0.0,36761.5,240992.03
1192,2026-06-23 12:39:02,137,9,54,Completed,64857.28,0.0,11674.31,76531.59
1193,2026-06-07 11:48:33,71,5,35,Completed,452119.43,0.0,81381.5,533500.93
1194,2026-06-14 18:53:04,295,2,62,Completed,524.44,0.0,94.4,618.84
1195,2026-04-10 21:46:15,38,4,4,Completed,926988.11,64067.59,155325.69,1018246.21
1196,2026-06-13 12:45:26,387,10,40,Completed,413477.19,0.0,74425.89,487903.08
1197,2026-02-10 09:21:11,110,8,68,Returned,179718.73,0.0,32349.37,212068.1
1198,2025-08-30 17:32:06,23,15,45,Completed,260494.59,0.0,46889.03,307383.62
1199,2024-09-22 11:23:58,400,14,74,Cancelled,136772.22,0.0,24619.0,161391.22
1200,2026-04-25 13:07:39,385,5,35,Completed,202065.9,0.0,36371.86,238437.76
1201,2026-06-09 12:44:18,163,11,11,Completed,121071.91,0.0,21792.94,142864.85
1202,2026-05-02 10:30:48,404,10,70,Completed,311634.22,0.0,56094.16,367728.38
1203,2026-06-08 17:08:44,460,15,15,Completed,84789.58,0.0,15262.12,100051.7
1204,2025-11-18 17:58:46,276,10,10,Pending,418629.35,0.0,75353.28,493982.63
1205,2025-09-29 10:17:05,206,8,68,Completed,202618.94,0.0,36471.41,239090.35
1206,2026-02-08 14:39:11,212,9,9,Completed,144564.57,0.0,26021.62,170586.19
1207,2026-06-29 15:39:42,321,7,52,Returned,216778.51,0.0,39020.13,255798.64
1208,2026-03-22 18:25:44,413,15,30,Completed,308084.64,0.0,55455.24,363539.88
1209,2026-05-25 18:19:44,226,5,50,Completed,66495.44,0.0,11969.18,78464.62
1210,2026-06-19 13:20:51,47,6,51,Completed,124515.88,0.0,22412.86,146928.74
1211,2026-06-18 20:38:43,57,2,77,Completed,123073.78,0.0,22153.28,145227.06
1212,2026-01-29 12:44:59,433,11,26,Completed,343119.12,0.0,61761.44,404880.56
1213,2025-01-06 10:30:05,356,1,31,Completed,33060.35,0.0,5950.86,39011.21
1214,2026-05-15 17:48:49,373,1,16,Completed,63896.95,0.0,11501.45,75398.4
1215,2026-03-13 12:26:45,203,4,79,Completed,286937.76,7257.67,50342.42,330022.51
1216,2025-10-01 14:38:03,52,9,39,Completed,191296.66,3002.25,33892.99,222187.4
1217,2025-11-10 21:08:19,4,1,1,Completed,367381.69,0.0,66128.7,433510.39
1218,2026-04-13 13:58:24,298,5,5,Returned,218985.98,0.0,39417.48,258403.46
1219,2026-04-19 18:27:27,350,14,59,Completed,373982.76,0.0,67316.9,441299.66
1220,2026-06-09 11:00:52,26,6,66,Returned,359936.26,0.0,64788.53,424724.79
1221,2026-06-28 14:31:48,160,6,66,Completed,132122.46,19783.94,20220.93,132559.45
1222,2025-12-13 16:50:19,276,15,15,Completed,161330.64,0.0,29039.52,190370.16
1223,2026-06-17 21:38:01,494,4,19,Completed,297377.78,0.0,53528.0,350905.78
1224,2026-06-07 21:25:56,125,14,59,Completed,548233.51,0.0,98682.03,646915.54
1225,2024-08-02 21:26:21,67,14,74,Completed,448324.52,44036.06,72771.92,477060.38
1226,2026-06-24 18:38:22,28,2,62,Completed,318184.98,0.0,57273.3,375458.28
1227,2026-05-19 11:54:11,28,1,76,Completed,211491.18,25028.52,33563.28,220025.94
1228,2026-06-03 15:56:30,78,5,5,Completed,499102.3,0.0,89838.41,588940.71
1229,2026-04-24 21:20:39,243,5,35,Completed,262792.45,0.0,47302.64,310095.09
1230,2026-06-19 13:45:06,15,2,2,Completed,769924.19,0.0,138586.35,908510.54
1231,2025-08-23 17:51:33,467,14,74,Completed,9102.07,743.63,1504.52,9862.96
1232,2025-04-22 10:30:37,31,1,61,Completed,449063.43,0.0,80831.42,529894.85
1233,2026-06-14 17:08:12,203,8,68,Completed,297895.2,17058.85,50550.54,331386.89
1234,2026-06-23 21:57:00,89,10,55,Cancelled,83131.07,0.0,14963.59,98094.66
1235,2026-06-25 15:50:16,140,8,8,Completed,74491.86,10730.44,11477.06,75238.48
1236,2026-05-10 11:46:07,327,13,58,Completed,9484.95,0.0,1707.29,11192.24
1237,2026-03-30 20:48:56,28,4,34,Completed,2942.4,0.0,529.63,3472.03
1238,2026-06-19 21:34:03,117,7,52,Completed,98800.22,0.0,17784.04,116584.26
1239,2025-09-09 14:16:32,180,14,74,Completed,251815.55,35098.58,39009.05,255726.02
1240,2026-06-21 17:20:56,66,2,77,Completed,232311.6,33272.44,35827.05,234866.21
1241,2026-05-09 09:43:27,409,13,43,Completed,183549.99,0.0,33039.0,216588.99
1242,2026-06-21 16:21:47,335,6,51,Completed,394193.01,16346.74,68012.33,445858.6
1243,2024-07-30 11:12:09,101,14,14,Cancelled,313710.28,41454.01,49006.13,321262.4
1244,2026-06-24 21:47:46,230,5,50,Cancelled,37621.08,0.0,6771.79,44392.87
1245,2025-12-31 16:57:49,350,10,10,Completed,56504.1,0.0,10170.74,66674.84
1246,2026-02-22 19:43:47,106,4,34,Completed,251145.15,0.0,45206.13,296351.28
1247,2026-06-30 17:34:24,87,1,16,Completed,155019.01,0.0,27903.42,182922.43
1248,2026-06-25 20:00:41,420,2,62,Completed,128890.69,0.0,23200.32,152091.01
1249,2026-05-17 21:24:15,411,14,14,Completed,28698.29,0.0,5165.69,33863.98
1250,2026-06-02 15:38:50,131,6,21,Cancelled,264797.9,0.0,47663.62,312461.52
1251,2026-06-17 11:17:39,167,12,72,Completed,248928.43,0.0,44807.12,293735.55
1252,2025-05-11 09:02:54,170,14,14,Completed,272974.5,0.0,49135.41,322109.91
1253,2026-06-07 10:45:55,359,13,13,Completed,357336.66,0.0,64320.6,421657.26
1254,2026-05-13 10:53:27,243,9,39,Completed,505098.95,0.0,90917.81,596016.76
1255,2026-06-11 19:23:16,89,5,35,Completed,366171.46,0.0,65910.86,432082.32
1256,2026-03-25 17:56:23,28,14,74,Completed,23377.61,0.0,4207.97,27585.58
1257,2025-12-26 20:50:35,244,10,40,Completed,305169.12,36824.92,48301.96,316646.16
1258,2026-05-10 21:46:42,329,11,41,Completed,300753.52,0.0,54135.63,354889.15
1259,2025-05-20 17:29:32,330,10,10,Completed,56494.42,3560.65,9528.08,62461.85
1260,2026-04-03 21:39:36,131,14,74,Completed,504624.06,63377.52,79424.38,520670.92
1261,2026-06-15 13:20:30,301,9,24,Completed,282912.54,0.0,50924.26,333836.8
1262,2026-03-08 13:53:28,69,14,59,Completed,152222.38,0.0,27400.03,179622.41
1263,2026-05-28 21:05:55,130,7,7,Completed,122723.92,0.0,22090.31,144814.23
1264,2025-12-08 11:17:08,307,9,54,Completed,627169.14,0.0,112890.45,740059.59
1265,2026-03-24 16:10:33,426,9,24,Completed,7652.14,627.56,1264.42,8289.0
1266,2026-05-15 10:41:42,291,13,13,Returned,209365.47,0.0,37685.78,247051.25
1267,2026-06-08 11:33:55,16,7,7,Completed,321546.49,0.0,57878.37,379424.86
1268,2026-05-01 12:10:09,26,12,72,Completed,683387.68,0.0,123009.78,806397.46
1269,2026-06-19 12:11:56,418,2,2,Pending,110428.69,0.0,19877.16,130305.85
1270,2026-04-24 16:27:24,33,12,72,Completed,95139.01,0.0,17125.02,112264.03
1271,2026-05-20 20:24:07,466,1,61,Pending,218326.2,0.0,39298.72,257624.92
1272,2025-09-18 14:24:50,43,14,59,Completed,426647.96,0.0,76796.63,503444.59
1273,2026-02-13 13:59:20,32,15,30,Completed,431015.64,0.0,77582.82,508598.46
1274,2026-06-30 21:03:50,329,2,77,Completed,299353.95,0.0,53883.71,353237.66
1275,2026-06-16 11:12:20,216,13,73,Completed,375180.53,0.0,67532.5,442713.03
1276,2025-03-02 09:00:12,444,10,55,Completed,48475.42,3458.66,8103.02,53119.78
1277,2025-10-18 09:23:52,9,8,23,Completed,311300.08,0.0,56034.01,367334.09
1278,2026-06-15 10:21:01,484,6,66,Completed,60645.79,8782.13,9335.46,61199.12
1279,2026-06-19 15:17:05,24,7,52,Returned,397966.38,0.0,71633.95,469600.33
1280,2026-06-20 14:19:55,464,11,26,Completed,683269.25,0.0,122988.46,806257.71
1281,2025-11-28 09:51:28,47,12,27,Completed,135210.45,0.0,24337.88,159548.33
1282,2026-06-12 21:39:30,52,7,67,Pending,666327.69,0.0,119938.98,786266.67
1283,2026-06-21 17:48:12,315,1,31,Completed,306194.5,3323.63,54516.76,357387.63
1284,2026-05-22 11:24:34,281,4,34,Completed,206060.3,26095.49,32393.67,212358.48
1285,2026-02-06 15:38:29,290,10,70,Completed,609835.18,54035.48,100043.95,655843.65
1286,2026-05-26 17:33:57,271,4,79,Completed,52353.53,0.0,9423.64,61777.17
1287,2026-06-03 19:41:31,61,8,68,Completed,223813.97,0.0,40286.51,264100.48
1288,2026-06-12 21:37:27,38,6,6,Completed,67219.41,0.0,12099.49,79318.9
1289,2026-05-17 16:57:24,233,14,14,Pending,271591.8,0.0,48886.52,320478.32
1290,2026-03-15 10:08:27,305,4,19,Completed,50281.26,0.0,9050.63,59331.89
1291,2026-06-28 19:33:36,392,6,66,Completed,317364.04,0.0,57125.53,374489.57
1292,2025-03-25 13:05:35,447,3,63,Completed,303875.44,27319.73,49780.03,326335.74
1293,2025-03-13 10:50:29,390,15,45,Completed,421751.45,0.0,75915.26,497666.71
1294,2026-06-28 16:29:18,262,6,6,Completed,122941.47,3210.17,21551.63,141282.93
1295,2026-04-08 13:24:38,344,12,27,Completed,489413.41,39822.81,80926.31,530516.91
1296,2026-06-18 13:05:38,39,2,77,Completed,13182.39,1564.32,2091.25,13709.32
1297,2024-12-15 11:10:09,207,3,63,Completed,52631.68,0.0,9473.7,62105.38
1298,2026-06-15 09:51:45,245,6,6,Completed,47684.18,6361.21,7438.13,48761.1
1299,2026-05-03 20:23:17,468,15,45,Completed,61811.55,2104.6,10747.25,70454.2
1300,2025-09-17 19:18:23,54,14,74,Completed,201528.44,0.0,36275.12,237803.56
1301,2026-02-11 21:32:08,428,1,31,Pending,103274.66,0.0,18589.44,121864.1
1302,2025-07-18 16:53:00,296,3,18,Completed,355709.06,0.0,64027.63,419736.69
1303,2025-12-14 19:25:14,10,12,12,Completed,45571.21,0.0,8202.82,53774.03
1304,2026-06-09 09:29:10,461,6,66,Completed,217542.38,0.0,39157.63,256700.01
1305,2026-04-29 17:10:58,70,5,35,Returned,130112.84,0.0,23420.31,153533.15
1306,2025-12-01 09:05:31,168,15,45,Completed,128231.8,0.0,23081.72,151313.52
1307,2025-08-09 20:16:45,485,15,30,Completed,528881.19,42575.95,87534.94,573840.18
1308,2024-05-31 15:59:34,47,3,63,Completed,371952.25,0.0,66951.4,438903.65
1309,2026-05-06 16:04:03,407,13,43,Completed,332088.04,0.0,59775.85,391863.89
1310,2025-11-21 10:36:23,483,9,9,Cancelled,45265.64,3109.23,7588.15,49744.56
1311,2026-06-17 21:06:52,313,3,63,Completed,188153.04,0.0,33867.55,222020.59
1312,2026-04-24 20:56:02,162,3,63,Completed,196108.53,0.0,35299.54,231408.07
1313,2026-05-15 18:08:12,117,14,59,Pending,104035.96,0.0,18726.47,122762.43
1314,2026-06-24 19:00:00,237,2,62,Cancelled,229561.34,0.0,41321.04,270882.38
1315,2025-11-18 18:50:19,132,15,15,Completed,662618.5,0.0,119271.33,781889.83
1316,2026-01-27 21:41:09,168,12,42,Completed,30022.89,4399.77,4612.16,30235.28
1317,2026-05-16 17:36:13,268,8,23,Completed,421019.62,0.0,75783.53,496803.15
1318,2026-06-20 13:17:30,212,6,21,Completed,245745.89,7620.08,42862.65,280988.46
1319,2025-11-30 18:50:46,212,14,74,Completed,186773.82,0.0,33619.29,220393.11
1320,2025-12-23 21:34:05,73,8,8,Completed,336506.53,0.0,60571.18,397077.71
1321,2025-07-25 13:21:02,395,12,12,Completed,433517.43,0.0,78033.14,511550.57
1322,2025-07-10 19:11:04,397,9,54,Completed,143274.32,0.0,25789.38,169063.7
1323,2026-06-05 13:33:48,152,4,34,Completed,174862.8,0.0,31475.3,206338.1
1324,2026-06-14 17:03:25,124,6,21,Completed,391433.78,0.0,70458.08,461891.86
1325,2026-06-22 16:12:37,280,7,7,Completed,209379.66,19994.7,34089.29,223474.25
1326,2026-06-15 17:12:35,368,5,35,Completed,189861.34,0.0,34175.04,224036.38
1327,2026-06-13 21:58:40,91,6,21,Cancelled,424803.59,0.0,76464.65,501268.24
1328,2026-06-29 09:21:21,153,7,7,Completed,415802.97,0.0,74844.53,490647.5
1329,2025-08-11 15:23:28,418,8,23,Completed,271432.15,0.0,48857.79,320289.94
1330,2026-06-26 11:13:36,181,2,47,Completed,193903.7,0.0,34902.67,228806.37
1331,2026-01-17 17:59:21,423,1,61,Completed,362954.16,0.0,65331.75,428285.91
1332,2026-06-29 19:44:19,167,2,2,Completed,86946.81,0.0,15650.43,102597.24
1333,2024-10-17 10:05:06,342,10,10,Completed,172454.77,0.0,31041.86,203496.63
1334,2026-05-27 11:21:51,260,7,7,Completed,394173.13,0.0,70951.16,465124.29
1335,2026-02-05 09:43:44,483,8,68,Completed,59180.02,0.0,10652.4,69832.42
1336,2026-06-26 14:58:14,325,1,46,Completed,632449.83,31028.79,108255.79,709676.83
1337,2026-03-21 10:43:11,471,15,45,Returned,265263.2,0.0,47747.38,313010.58
1338,2026-06-19 16:57:20,458,2,32,Completed,21281.32,2801.61,3326.35,21806.06
1339,2024-10-14 09:10:55,461,10,55,Completed,503043.15,0.0,90547.77,593590.92
1340,2025-12-02 14:07:21,416,12,12,Completed,246392.08,0.0,44350.57,290742.65
1341,2026-06-16 21:41:43,369,15,30,Completed,262892.89,0.0,47320.72,310213.61
1342,2026-02-26 09:28:18,133,8,68,Pending,105062.08,14801.06,16246.98,106508.0
1343,2026-05-06 16:45:12,428,8,8,Completed,69299.61,0.0,12473.93,81773.54
1344,2025-09-13 20:47:37,238,10,10,Completed,183941.76,0.0,33109.52,217051.28
1345,2026-02-10 21:53:04,330,1,16,Pending,390131.04,0.0,70223.59,460354.63
1346,2026-06-25 12:19:49,202,5,50,Completed,257875.8,35246.63,40073.25,262702.42
1347,2025-10-16 09:17:22,105,12,72,Completed,567859.32,0.0,102214.68,670074.0
1348,2026-03-02 09:32:39,17,15,30,Completed,85437.6,0.0,15378.77,100816.37
1349,2026-04-16 17:19:40,390,5,5,Completed,73058.24,0.0,13150.48,86208.72
1350,2026-05-19 18:57:11,49,4,34,Cancelled,219556.56,0.0,39520.18,259076.74
1351,2026-06-30 14:43:36,184,6,21,Completed,42590.5,0.0,7666.29,50256.79
1352,2026-06-03 09:03:26,24,6,66,Cancelled,400419.16,0.0,72075.45,472494.61
1353,2026-02-28 09:25:36,292,10,10,Completed,250955.48,0.0,45171.99,296127.47
1354,2025-06-05 17:24:45,468,15,15,Completed,129488.3,11002.41,21327.46,139813.35
1355,2025-05-17 16:32:17,135,1,76,Completed,373139.26,0.0,67165.07,440304.33
1356,2026-01-01 18:54:18,65,12,27,Completed,178954.77,0.0,32211.86,211166.63
1357,2026-06-01 09:25:31,358,6,21,Completed,101933.71,1309.56,18112.35,118736.5
1358,2026-01-31 14:00:13,389,14,14,Completed,203719.15,0.0,36669.45,240388.6
1359,2025-07-25 16:13:24,179,14,14,Completed,240119.7,30750.99,37686.37,247055.08
1360,2024-10-10 13:06:29,67,15,75,Completed,496145.5,0.0,89306.19,585451.69
1361,2026-03-16 11:42:36,95,10,10,Completed,202819.99,0.0,36507.6,239327.59
1362,2025-09-02 14:54:06,77,4,19,Completed,182681.68,0.0,32882.7,215564.38
1363,2026-06-11 09:41:57,378,13,13,Completed,294618.77,0.0,53031.38,347650.15
1364,2026-01-28 12:00:40,430,11,11,Completed,218001.84,0.0,39240.33,257242.17
1365,2026-06-25 13:15:00,277,9,54,Completed,63672.35,0.0,11461.02,75133.37
1366,2026-06-26 15:28:14,463,2,2,Completed,372925.21,0.0,67126.54,440051.75
1367,2025-01-18 19:21:59,316,15,15,Completed,213300.12,0.0,38394.02,251694.14
1368,2026-06-10 21:34:28,172,13,73,Completed,33657.66,0.0,6058.38,39716.04
1369,2026-01-19 11:37:47,290,14,14,Completed,18982.48,0.0,3416.85,22399.33
1370,2026-05-27 09:14:53,217,5,5,Returned,122185.86,0.0,21993.45,144179.31
1371,2026-06-26 09:56:44,344,13,28,Completed,181807.21,2908.2,32201.82,211100.83
1372,2026-06-03 13:29:29,190,6,21,Completed,262974.26,0.0,47335.37,310309.63
1373,2024-02-22 16:07:05,356,10,40,Completed,276321.95,0.0,49737.95,326059.9
1374,2026-02-20 21:35:00,432,3,18,Returned,45845.92,0.0,8252.27,54098.19
1375,2026-01-16 19:50:38,221,12,27,Completed,287171.4,0.0,51690.85,338862.25
1376,2026-06-30 21:07:33,88,2,47,Completed,6132.98,391.68,1033.43,6774.73
1377,2026-05-26 18:06:27,251,12,12,Completed,304511.1,0.0,54812.0,359323.1
1378,2025-06-24 17:23:21,58,9,54,Completed,334199.28,0.0,60155.87,394355.15
1379,2025-12-14 18:47:29,42,12,72,Completed,242065.06,0.0,43571.71,285636.77
1380,2025-12-09 17:33:02,241,3,3,Completed,453707.81,0.0,81667.41,535375.22
1381,2026-05-21 16:34:48,385,13,43,Completed,110269.78,0.0,19848.56,130118.34
1382,2025-06-11 17:24:38,310,14,14,Returned,227714.78,0.0,40988.66,268703.44
1383,2025-12-10 21:32:17,261,15,75,Completed,648366.38,49824.48,107737.54,706279.44
1384,2026-06-10 10:32:08,452,5,5,Returned,219548.49,0.0,39518.73,259067.22
1385,2025-07-17 09:11:35,387,8,8,Completed,162955.08,20717.73,25602.72,167840.07
1386,2026-04-17 12:08:42,151,9,24,Cancelled,362341.04,0.0,65221.39,427562.43
1387,2026-05-12 13:31:17,31,5,5,Completed,343365.9,48735.36,53033.5,347664.04
1388,2025-03-17 10:26:23,375,3,78,Completed,461363.73,0.0,83045.47,544409.2
1389,2026-02-16 20:40:47,364,4,4,Pending,414586.28,0.0,74625.53,489211.81
1390,2026-06-13 13:59:45,19,11,11,Returned,126852.66,14975.57,20137.88,132014.97
